class;cap-diameter;cap-shape;cap-surface;cap-color;does-bruise-or-bleed;gill-attachment;gill-spacing;gill-color;stem-height;stem-width;stem-root;stem-surface;stem-color;veil-type;veil-color;has-ring;ring-type;spore-print-color;habitat;season;is_fragile
e;11.25;x;t;o;f;p;c;n;5.84;4.77;s;s;e;u;w;f;f;k;d;u;f
e;12.04;x;s;o;f;p;c;n;5.56;5.05;s;s;n;u;w;f;f;k;d;u;f
e;13.01;x;t;n;f;p;c;n;7.37;4.35;s;s;n;u;w;f;f;k;d;a;f
e;12.78;x;s;o;f;p;c;n;5.67;4.8;s;s;e;u;w;f;f;k;d;u;f
e;9.13;x;s;o;f;p;c;n;4.13;3.51;s;s;n;u;w;f;f;k;d;a;f
e;11.54;x;t;o;f;p;c;n;5.78;5.33;s;s;n;u;w;f;f;k;d;u;f
e;11.85;x;s;n;f;p;c;n;6.3;5.68;s;s;e;u;w;f;f;k;d;u;f
e;11.42;x;s;n;f;p;c;n;6.08;4.25;s;s;n;u;w;f;f;k;d;u;f
e;13.74;x;t;o;f;p;c;n;6.02;5.48;s;s;e;u;w;f;f;k;d;u;f
e;10.67;x;t;o;f;p;c;n;4.42;4.15;s;s;n;u;w;f;f;k;d;a;f
e;10.1;x;s;n;f;p;c;n;4.6;4.19;s;s;n;u;w;f;f;k;d;u;f
e;12.28;x;s;n;f;p;c;n;5.95;4.94;s;s;e;u;w;f;f;k;d;a;f
e;12.14;x;s;o;f;p;c;n;6.96;4.28;s;s;e;u;w;f;f;k;d;u;f
e;11.16;x;t;o;f;p;c;n;5.16;4.79;s;s;e;u;w;f;f;k;d;u;f
e;9.3;x;s;o;f;p;c;n;3.8;3.79;s;s;e;u;w;f;f;k;d;a;t
e;13.31;x;s;o;f;p;c;n;6.4;5.34;s;s;n;u;w;f;f;k;d;u;f
e;14.54;x;t;n;f;p;c;n;6.46;4.84;s;s;n;u;w;f;f;k;d;a;f
e;11.52;x;s;n;f;p;c;n;5.71;5.29;s;s;e;u;w;f;f;k;d;u;f
e;9.65;x;t;o;f;p;c;n;4.38;4.11;s;s;n;u;w;f;f;k;d;a;f
e;12.3;x;s;o;f;p;c;n;5.07;4.26;s;s;n;u;w;f;f;k;d;u;f
e;12.28;x;s;o;f;p;c;n;6.1;4.22;s;s;e;u;w;f;f;k;d;a;f
e;11.85;x;s;n;f;p;c;n;5.27;4.85;s;s;n;u;w;f;f;k;d;a;f
e;12.26;x;t;n;f;p;c;n;5.81;4.79;s;s;n;u;w;f;f;k;d;a;f
e;12.64;x;s;n;f;p;c;n;5.81;5.11;s;s;e;u;w;f;f;k;d;u;f
e;12.55;x;s;o;f;p;c;n;5.9;4.81;s;s;n;u;w;f;f;k;d;a;f
e;11.55;x;t;n;f;p;c;n;6.28;4.46;s;s;n;u;w;f;f;k;d;u;f
e;11.58;x;s;o;f;p;c;n;4.71;4.68;s;s;e;u;w;f;f;k;d;u;f
e;14.85;x;t;o;f;p;c;n;7.57;4.61;s;s;e;u;w;f;f;k;d;u;f
e;10.65;x;s;n;f;p;c;n;4.77;4.38;s;s;e;u;w;f;f;k;d;a;f
e;10.89;x;t;o;f;p;c;n;5.47;5.33;s;s;n;u;w;f;f;k;d;a;f
e;10.66;x;s;n;f;p;c;n;5.87;4.72;s;s;e;u;w;f;f;k;d;u;f
e;10.18;x;s;o;f;p;c;n;4.7;4.43;s;s;e;u;w;f;f;k;d;a;f
e;11.87;x;s;n;f;p;c;n;5.1;4.29;s;s;e;u;w;f;f;k;d;u;f
e;11.88;x;t;n;f;p;c;n;5.77;4.76;s;s;n;u;w;f;f;k;d;u;f
e;8.71;x;t;n;f;p;c;n;3.85;3.08;s;s;n;u;w;f;f;k;d;a;t
e;11.2;x;t;n;f;p;c;n;5.17;4.16;s;s;n;u;w;f;f;k;d;u;f
e;12.14;x;t;n;f;p;c;n;5.97;4.89;s;s;e;u;w;f;f;k;d;u;f
e;9.85;x;t;o;f;p;c;n;4.81;4.0;s;s;e;u;w;f;f;k;d;a;f
e;12.1;x;t;o;f;p;c;n;5.99;5.19;s;s;e;u;w;f;f;k;d;u;f
e;12.04;x;t;o;f;p;c;n;5.83;5.38;s;s;n;u;w;f;f;k;d;u;f
e;11.58;x;t;n;f;p;c;n;5.78;4.72;s;s;e;u;w;f;f;k;d;a;f
e;11.16;x;s;n;f;p;c;n;4.7;3.56;s;s;e;u;w;f;f;k;d;u;f
e;9.11;x;s;n;f;p;c;n;4.16;3.92;s;s;n;u;w;f;f;k;d;a;f
e;13.7;x;t;n;f;p;c;n;6.42;4.59;s;s;n;u;w;f;f;k;d;u;f
e;11.09;x;s;n;f;p;c;n;5.17;3.99;s;s;n;u;w;f;f;k;d;u;f
e;12.66;x;t;n;f;p;c;n;6.17;5.17;s;s;n;u;w;f;f;k;d;a;f
e;11.69;x;s;o;f;p;c;n;6.57;4.67;s;s;n;u;w;f;f;k;d;a;f
e;11.47;x;s;o;f;p;c;n;5.75;4.79;s;s;n;u;w;f;f;k;d;u;f
e;10.4;x;t;o;f;p;c;n;4.74;4.31;s;s;n;u;w;f;f;k;d;a;f
e;14.04;x;s;o;f;p;c;n;7.57;4.78;s;s;n;u;w;f;f;k;d;a;f
e;12.76;x;s;n;f;p;c;n;6.08;4.49;s;s;e;u;w;f;f;k;d;a;f
e;10.21;x;t;n;f;p;c;n;5.52;4.32;s;s;n;u;w;f;f;k;d;u;f
e;10.55;x;t;o;f;p;c;n;5.69;3.63;s;s;e;u;w;f;f;k;d;u;f
e;9.48;x;s;o;f;p;c;n;4.55;4.02;s;s;e;u;w;f;f;k;d;a;f
e;10.96;x;t;o;f;p;c;n;4.37;3.82;s;s;e;u;w;f;f;k;d;a;f
e;12.21;x;t;n;f;p;c;n;7.48;4.1;s;s;e;u;w;f;f;k;d;a;f
e;11.44;x;t;o;f;p;c;n;5.61;3.74;s;s;e;u;w;f;f;k;d;a;f
e;11.34;x;s;n;f;p;c;n;5.34;4.58;s;s;n;u;w;f;f;k;d;a;f
e;12.05;x;t;n;f;p;c;n;5.29;3.88;s;s;n;u;w;f;f;k;d;a;f
e;10.93;x;s;n;f;p;c;n;5.47;3.74;s;s;e;u;w;f;f;k;d;a;f
e;10.44;x;t;n;f;p;c;n;4.47;4.24;s;s;e;u;w;f;f;k;d;a;f
e;11.62;x;s;o;f;p;c;n;5.46;4.68;s;s;e;u;w;f;f;k;d;u;f
e;11.26;x;s;n;f;p;c;n;5.36;4.89;s;s;e;u;w;f;f;k;d;u;f
e;11.76;x;s;o;f;p;c;n;5.07;4.29;s;s;n;u;w;f;f;k;d;u;f
e;10.98;x;s;n;f;p;c;n;5.27;4.33;s;s;e;u;w;f;f;k;d;u;f
e;10.48;x;t;o;f;p;c;n;5.59;4.15;s;s;e;u;w;f;f;k;d;u;f
e;13.3;x;t;o;f;p;c;n;5.64;4.92;s;s;e;u;w;f;f;k;d;u;f
e;10.86;x;s;o;f;p;c;n;5.3;4.19;s;s;e;u;w;f;f;k;d;u;f
e;11.41;x;s;n;f;p;c;n;5.09;4.09;s;s;n;u;w;f;f;k;d;u;f
e;11.74;x;s;n;f;p;c;n;5.8;4.34;s;s;e;u;w;f;f;k;d;a;f
e;11.8;x;t;o;f;p;c;n;6.71;4.8;s;s;n;u;w;f;f;k;d;u;f
e;8.98;x;t;n;f;p;c;n;5.25;4.38;s;s;n;u;w;f;f;k;d;u;f
e;11.47;x;s;o;f;p;c;n;5.13;4.3;s;s;n;u;w;f;f;k;d;a;f
e;11.39;x;t;n;f;p;c;n;5.87;4.2;s;s;e;u;w;f;f;k;d;u;f
e;13.2;x;s;n;f;p;c;n;6.02;4.46;s;s;n;u;w;f;f;k;d;u;f
e;11.47;x;t;n;f;p;c;n;5.38;4.49;s;s;e;u;w;f;f;k;d;a;f
e;10.62;x;s;n;f;p;c;n;5.43;4.09;s;s;e;u;w;f;f;k;d;a;f
e;11.54;x;t;n;f;p;c;n;5.99;4.71;s;s;n;u;w;f;f;k;d;u;f
e;10.52;x;s;o;f;p;c;n;4.76;3.95;s;s;e;u;w;f;f;k;d;a;f
e;11.91;x;t;n;f;p;c;n;6.28;4.69;s;s;e;u;w;f;f;k;d;u;f
e;13.38;x;t;n;f;p;c;n;6.82;4.62;s;s;e;u;w;f;f;k;d;a;f
e;11.3;x;t;o;f;p;c;n;5.56;4.81;s;s;e;u;w;f;f;k;d;a;f
e;10.99;x;t;n;f;p;c;n;5.75;4.12;s;s;e;u;w;f;f;k;d;u;f
e;10.67;x;t;n;f;p;c;n;4.89;4.06;s;s;e;u;w;f;f;k;d;u;f
e;10.7;x;t;o;f;p;c;n;4.36;4.29;s;s;n;u;w;f;f;k;d;a;f
e;11.58;x;t;n;f;p;c;n;5.42;4.77;s;s;e;u;w;f;f;k;d;u;f
e;12.5;x;t;o;f;p;c;n;5.53;4.89;s;s;n;u;w;f;f;k;d;a;f
e;11.97;x;s;n;f;p;c;n;6.26;4.4;s;s;n;u;w;f;f;k;d;a;f
e;11.07;x;t;o;f;p;c;n;5.65;4.35;s;s;n;u;w;f;f;k;d;u;f
e;11.15;x;t;n;f;p;c;n;4.97;4.49;s;s;e;u;w;f;f;k;d;a;f
e;8.86;x;s;o;f;p;c;n;4.7;3.35;s;s;e;u;w;f;f;k;d;u;f
e;9.18;x;s;o;f;p;c;n;4.78;4.29;s;s;n;u;w;f;f;k;d;u;f
e;12.42;x;s;o;f;p;c;n;6.14;4.49;s;s;n;u;w;f;f;k;d;a;f
e;12.81;x;t;n;f;p;c;n;6.21;5.19;s;s;n;u;w;f;f;k;d;u;f
e;12.25;x;t;o;f;p;c;n;6.57;5.38;s;s;e;u;w;f;f;k;d;u;f
e;12.15;x;t;o;f;p;c;n;5.65;4.53;s;s;n;u;w;f;f;k;d;u;f
e;10.44;x;s;n;f;p;c;n;4.91;4.09;s;s;e;u;w;f;f;k;d;u;f
e;10.84;x;s;o;f;p;c;n;5.12;4.64;s;s;e;u;w;f;f;k;d;a;f
e;11.34;x;t;o;f;p;c;n;5.61;4.17;s;s;n;u;w;f;f;k;d;u;f
e;9.95;x;s;n;f;p;c;n;4.86;4.48;s;s;n;u;w;f;f;k;d;a;f
e;13.11;x;t;n;f;p;c;n;6.21;5.62;s;s;e;u;w;f;f;k;d;a;f
e;10.12;x;t;o;f;p;c;n;4.85;4.26;s;s;n;u;w;f;f;k;d;u;f
e;11.92;x;s;n;f;p;c;n;6.99;4.94;s;s;e;u;w;f;f;k;d;u;f
e;10.42;x;t;n;f;p;c;n;4.97;4.54;s;s;n;u;w;f;f;k;d;u;f
e;12.21;x;t;o;f;p;c;n;5.38;4.47;s;s;n;u;w;f;f;k;d;a;f
e;13.11;x;t;o;f;p;c;n;5.93;4.14;s;s;e;u;w;f;f;k;d;u;f
e;9.06;x;t;o;f;p;c;n;5.13;3.93;s;s;e;u;w;f;f;k;d;u;f
e;12.07;x;t;o;f;p;c;n;5.61;3.39;s;s;n;u;w;f;f;k;d;u;f
e;11.19;x;s;n;f;p;c;n;5.68;4.39;s;s;e;u;w;f;f;k;d;a;f
e;12.54;x;s;o;f;p;c;n;5.86;4.62;s;s;e;u;w;f;f;k;d;a;f
e;10.38;x;t;n;f;p;c;n;5.26;4.0;s;s;e;u;w;f;f;k;d;u;f
e;12.03;x;s;n;f;p;c;n;6.95;4.21;s;s;n;u;w;f;f;k;d;a;f
e;12.68;x;s;o;f;p;c;n;5.54;5.09;s;s;n;u;w;f;f;k;d;u;f
e;13.57;x;t;o;f;p;c;n;7.12;4.7;s;s;e;u;w;f;f;k;d;a;f
e;12.17;x;s;o;f;p;c;n;6.31;5.0;s;s;n;u;w;f;f;k;d;u;f
e;12.11;x;t;n;f;p;c;n;6.51;4.68;s;s;e;u;w;f;f;k;d;u;f
e;10.99;x;s;n;f;p;c;n;5.12;4.66;s;s;e;u;w;f;f;k;d;u;f
e;11.68;x;t;n;f;p;c;n;5.1;4.28;s;s;e;u;w;f;f;k;d;a;f
e;10.14;x;s;o;f;p;c;n;5.2;4.24;s;s;n;u;w;f;f;k;d;a;f
e;13.42;x;s;o;f;p;c;n;6.6;4.92;s;s;e;u;w;f;f;k;d;a;f
e;11.79;x;s;o;f;p;c;n;5.53;4.61;s;s;e;u;w;f;f;k;d;u;f
e;11.09;x;t;o;f;p;c;n;5.19;4.63;s;s;n;u;w;f;f;k;d;u;f
e;12.39;x;s;n;f;p;c;n;5.59;4.85;s;s;e;u;w;f;f;k;d;u;f
e;11.92;x;s;n;f;p;c;n;6.01;5.04;s;s;e;u;w;f;f;k;d;u;f
e;10.1;x;t;o;f;p;c;n;5.21;4.24;s;s;n;u;w;f;f;k;d;a;f
e;12.48;x;t;n;f;p;c;n;7.24;4.79;s;s;e;u;w;f;f;k;d;u;f
e;10.79;x;s;o;f;p;c;n;4.94;4.6;s;s;n;u;w;f;f;k;d;u;f
e;12.05;x;t;o;f;p;c;n;6.33;5.36;s;s;n;u;w;f;f;k;d;u;f
e;12.4;x;s;n;f;p;c;n;5.36;4.82;s;s;e;u;w;f;f;k;d;u;f
e;11.45;x;t;o;f;p;c;n;5.84;4.9;s;s;n;u;w;f;f;k;d;u;f
e;11.9;x;s;n;f;p;c;n;5.81;5.37;s;s;e;u;w;f;f;k;d;a;f
e;12.53;x;s;o;f;p;c;n;6.41;4.81;s;s;n;u;w;f;f;k;d;u;f
e;11.51;x;s;n;f;p;c;n;5.68;4.93;s;s;e;u;w;f;f;k;d;u;f
e;12.65;x;t;n;f;p;c;n;7.33;5.48;s;s;e;u;w;f;f;k;d;a;f
e;10.77;x;t;o;f;p;c;n;5.33;4.65;s;s;n;u;w;f;f;k;d;a;f
e;11.25;x;s;n;f;p;c;n;5.28;4.97;s;s;n;u;w;f;f;k;d;a;f
e;11.38;x;s;o;f;p;c;n;5.48;5.09;s;s;e;u;w;f;f;k;d;u;f
e;10.63;x;s;n;f;p;c;n;4.47;4.21;s;s;e;u;w;f;f;k;d;a;f
e;10.97;x;s;o;f;p;c;n;5.38;4.67;s;s;e;u;w;f;f;k;d;u;f
e;11.05;x;t;o;f;p;c;n;4.76;4.53;s;s;e;u;w;f;f;k;d;a;f
e;13.42;x;s;n;f;p;c;n;6.94;4.6;s;s;e;u;w;f;f;k;d;u;f
e;11.68;x;t;o;f;p;c;n;6.54;4.86;s;s;e;u;w;f;f;k;d;u;f
e;11.57;x;t;o;f;p;c;n;5.3;3.55;s;s;e;u;w;f;f;k;d;u;f
e;10.55;x;s;n;f;p;c;n;5.78;4.33;s;s;e;u;w;f;f;k;d;u;f
e;11.82;x;t;o;f;p;c;n;5.62;4.19;s;s;n;u;w;f;f;k;d;a;f
e;12.82;x;t;o;f;p;c;n;6.26;4.25;s;s;n;u;w;f;f;k;d;a;f
e;10.72;x;s;o;f;p;c;n;5.81;5.17;s;s;n;u;w;f;f;k;d;a;f
e;13.14;x;s;o;f;p;c;n;6.16;4.73;s;s;e;u;w;f;f;k;d;u;f
e;12.98;x;s;n;f;p;c;n;6.89;4.57;s;s;e;u;w;f;f;k;d;u;f
e;12.89;x;t;n;f;p;c;n;5.48;4.69;s;s;e;u;w;f;f;k;d;a;f
e;11.16;x;t;o;f;p;c;n;5.39;4.99;s;s;n;u;w;f;f;k;d;u;f
e;11.7;x;s;n;f;p;c;n;6.16;4.0;s;s;e;u;w;f;f;k;d;a;f
e;11.64;x;t;n;f;p;c;n;5.4;4.53;s;s;n;u;w;f;f;k;d;a;f
e;11.68;x;t;o;f;p;c;n;4.58;4.37;s;s;n;u;w;f;f;k;d;u;f
e;10.81;x;t;n;f;p;c;n;5.34;3.66;s;s;e;u;w;f;f;k;d;u;f
e;10.51;x;s;o;f;p;c;n;5.16;4.16;s;s;n;u;w;f;f;k;d;u;f
e;10.36;x;s;n;f;p;c;n;5.68;5.13;s;s;n;u;w;f;f;k;d;u;f
e;11.42;x;s;o;f;p;c;n;5.31;3.9;s;s;n;u;w;f;f;k;d;u;f
e;11.23;x;t;n;f;p;c;n;5.41;4.36;s;s;n;u;w;f;f;k;d;a;f
e;13.51;x;t;n;f;p;c;n;5.97;4.39;s;s;n;u;w;f;f;k;d;a;f
e;11.59;x;t;n;f;p;c;n;4.61;4.4;s;s;n;u;w;f;f;k;d;a;f
e;9.69;x;s;n;f;p;c;n;4.99;3.92;s;s;e;u;w;f;f;k;d;a;f
e;12.01;x;s;o;f;p;c;n;5.47;4.9;s;s;n;u;w;f;f;k;d;a;f
e;10.22;x;t;o;f;p;c;n;5.05;3.82;s;s;e;u;w;f;f;k;d;u;f
e;12.12;x;s;o;f;p;c;n;6.83;3.81;s;s;n;u;w;f;f;k;d;u;f
e;11.2;x;t;o;f;p;c;n;4.76;4.22;s;s;n;u;w;f;f;k;d;u;f
e;12.37;x;s;n;f;p;c;n;5.9;4.74;s;s;n;u;w;f;f;k;d;u;f
e;11.89;x;s;n;f;p;c;n;6.22;4.46;s;s;n;u;w;f;f;k;d;a;f
e;10.75;x;t;n;f;p;c;n;4.88;3.93;s;s;e;u;w;f;f;k;d;a;f
e;10.17;x;t;n;f;p;c;n;5.05;4.51;s;s;n;u;w;f;f;k;d;u;f
e;13.06;x;s;n;f;p;c;n;5.95;4.12;s;s;e;u;w;f;f;k;d;a;f
e;11.73;x;t;o;f;p;c;n;6.08;4.45;s;s;e;u;w;f;f;k;d;a;f
e;11.34;x;t;o;f;p;c;n;4.67;3.46;s;s;n;u;w;f;f;k;d;a;f
e;9.65;x;s;o;f;p;c;n;3.73;3.22;s;s;n;u;w;f;f;k;d;u;t
e;9.8;x;t;o;f;p;c;n;5.3;4.8;s;s;n;u;w;f;f;k;d;u;f
e;11.55;x;t;o;f;p;c;n;5.63;4.47;s;s;e;u;w;f;f;k;d;u;f
e;11.82;x;s;o;f;p;c;n;4.74;4.32;s;s;n;u;w;f;f;k;d;u;f
e;13.78;x;t;n;f;p;c;n;6.98;4.22;s;s;n;u;w;f;f;k;d;a;f
e;10.57;x;t;o;f;p;c;n;4.83;4.42;s;s;n;u;w;f;f;k;d;a;f
e;12.18;x;s;o;f;p;c;n;6.77;5.37;s;s;e;u;w;f;f;k;d;a;f
e;11.99;x;s;o;f;p;c;n;6.01;4.98;s;s;n;u;w;f;f;k;d;a;f
e;11.21;x;s;o;f;p;c;n;4.58;4.41;s;s;e;u;w;f;f;k;d;u;f
e;10.19;x;t;o;f;p;c;n;4.38;3.81;s;s;e;u;w;f;f;k;d;a;f
e;11.48;x;t;o;f;p;c;n;5.19;4.74;s;s;e;u;w;f;f;k;d;u;f
e;10.67;x;t;n;f;p;c;n;4.45;3.91;s;s;n;u;w;f;f;k;d;u;f
e;11.33;x;s;n;f;p;c;n;4.44;3.49;s;s;n;u;w;f;f;k;d;u;f
e;11.37;x;t;o;f;p;c;n;5.69;3.87;s;s;e;u;w;f;f;k;d;a;f
e;14.27;x;t;n;f;p;c;n;6.73;5.68;s;s;e;u;w;f;f;k;d;u;f
e;11.45;x;s;o;f;p;c;n;5.79;4.76;s;s;n;u;w;f;f;k;d;u;f
e;13.32;x;t;n;f;p;c;n;6.73;4.52;s;s;n;u;w;f;f;k;d;u;f
e;11.04;x;t;o;f;p;c;n;4.71;4.33;s;s;e;u;w;f;f;k;d;a;f
e;11.75;x;t;o;f;p;c;n;5.98;4.56;s;s;e;u;w;f;f;k;d;u;f
e;11.93;x;t;o;f;p;c;n;6.37;4.95;s;s;e;u;w;f;f;k;d;a;f
e;11.65;x;s;n;f;p;c;n;5.41;3.74;s;s;e;u;w;f;f;k;d;a;f
e;11.81;x;s;o;f;p;c;n;6.27;4.27;s;s;e;u;w;f;f;k;d;u;f
e;11.84;x;t;n;f;p;c;n;5.24;4.37;s;s;e;u;w;f;f;k;d;u;f
e;14.04;x;t;n;f;p;c;n;6.17;5.06;s;s;e;u;w;f;f;k;d;u;f
e;12.32;x;t;o;f;p;c;n;5.56;4.16;s;s;e;u;w;f;f;k;d;u;f
e;9.43;x;s;o;f;p;c;n;4.15;3.75;s;s;e;u;w;f;f;k;d;a;f
e;12.48;x;s;n;f;p;c;n;7.0;4.64;s;s;e;u;w;f;f;k;d;u;f
e;12.58;x;t;o;f;p;c;n;5.05;3.75;s;s;n;u;w;f;f;k;d;a;f
e;7.4;x;s;o;f;p;c;n;3.65;3.62;s;s;e;u;w;f;f;k;d;a;t
e;11.88;x;s;o;f;p;c;n;5.15;4.77;s;s;n;u;w;f;f;k;d;u;f
e;10.77;x;t;o;f;p;c;n;5.12;3.6;s;s;e;u;w;f;f;k;d;u;f
e;13.24;x;s;o;f;p;c;n;6.76;4.71;s;s;e;u;w;f;f;k;d;a;f
e;11.46;x;t;n;f;p;c;n;4.83;4.06;s;s;n;u;w;f;f;k;d;a;f
e;13.49;x;s;o;f;p;c;n;5.51;4.86;s;s;e;u;w;f;f;k;d;u;f
e;13.49;x;t;n;f;p;c;n;5.95;4.77;s;s;n;u;w;f;f;k;d;u;f
e;11.46;x;s;o;f;p;c;n;4.91;4.66;s;s;e;u;w;f;f;k;d;u;f
e;11.62;x;t;o;f;p;c;n;6.65;4.52;s;s;e;u;w;f;f;k;d;a;f
e;9.34;x;s;o;f;p;c;n;4.39;3.41;s;s;e;u;w;f;f;k;d;u;f
e;11.59;x;t;o;f;p;c;n;5.6;5.01;s;s;n;u;w;f;f;k;d;a;f
e;12.77;x;t;o;f;p;c;n;6.58;6.05;s;s;n;u;w;f;f;k;d;u;f
e;10.78;x;t;n;f;p;c;n;5.75;4.81;s;s;e;u;w;f;f;k;d;a;f
e;12.79;x;s;n;f;p;c;n;6.14;6.06;s;s;n;u;w;f;f;k;d;a;f
e;10.96;x;t;n;f;p;c;n;5.72;4.64;s;s;e;u;w;f;f;k;d;u;f
e;12.62;x;t;n;f;p;c;n;6.35;5.01;s;s;e;u;w;f;f;k;d;u;f
e;11.57;x;s;n;f;p;c;n;4.66;4.09;s;s;e;u;w;f;f;k;d;a;f
e;10.85;x;t;n;f;p;c;n;5.05;4.2;s;s;n;u;w;f;f;k;d;u;f
e;12.5;x;t;n;f;p;c;n;5.43;4.3;s;s;n;u;w;f;f;k;d;u;f
e;12.13;x;t;n;f;p;c;n;4.81;4.77;s;s;n;u;w;f;f;k;d;u;f
e;13.66;x;s;n;f;p;c;n;7.09;5.22;s;s;n;u;w;f;f;k;d;u;f
e;12.54;x;s;n;f;p;c;n;4.42;4.23;s;s;n;u;w;f;f;k;d;a;f
e;13.79;x;t;o;f;p;c;n;7.22;4.67;s;s;e;u;w;f;f;k;d;a;f
e;10.71;x;s;o;f;p;c;n;5.22;4.45;s;s;e;u;w;f;f;k;d;u;f
e;11.99;x;t;n;f;p;c;n;6.36;4.64;s;s;n;u;w;f;f;k;d;a;f
e;11.96;x;s;n;f;p;c;n;5.4;4.05;s;s;n;u;w;f;f;k;d;u;f
e;11.42;x;s;o;f;p;c;n;5.71;3.88;s;s;n;u;w;f;f;k;d;u;f
e;12.36;x;s;n;f;p;c;n;5.11;4.51;s;s;n;u;w;f;f;k;d;a;f
e;32.12;p;d;n;f;p;c;n;14.34;11.09;s;y;w;u;w;f;f;k;d;u;f
e;24.49;x;t;g;t;p;c;g;12.79;7.05;s;y;w;u;w;f;f;k;d;a;f
e;23.72;x;t;n;t;p;c;g;11.0;6.98;s;y;w;u;w;f;f;k;d;a;f
e;27.76;x;t;g;t;p;c;g;13.36;8.22;s;y;w;u;w;f;f;k;d;a;f
e;25.53;x;t;g;t;p;c;g;11.92;6.46;s;y;w;u;w;f;f;k;d;a;f
e;24.32;x;t;g;t;p;c;g;10.71;7.32;s;y;w;u;w;f;f;k;d;a;f
e;26.49;x;t;n;t;p;c;g;12.35;8.17;s;y;w;u;w;f;f;k;d;a;f
e;24.61;x;t;n;t;p;c;g;12.2;7.84;s;y;w;u;w;f;f;k;d;a;f
e;23.86;x;t;g;t;p;c;g;11.07;8.08;s;y;w;u;w;f;f;k;d;u;f
e;21.89;x;t;n;t;p;c;g;10.34;7.84;s;y;w;u;w;f;f;k;d;a;f
e;24.77;x;t;g;t;p;c;g;11.62;7.58;s;y;w;u;w;f;f;k;d;u;f
e;25.74;x;t;g;t;p;c;g;11.26;6.77;s;y;w;u;w;f;f;k;d;u;f
e;22.93;x;t;g;t;p;c;g;11.2;6.6;s;y;w;u;w;f;f;k;d;a;f
e;22.52;x;t;g;t;p;c;g;9.59;5.5;s;y;w;u;w;f;f;k;d;u;f
e;24.34;x;t;g;t;p;c;g;12.41;6.84;s;y;w;u;w;f;f;k;d;u;f
e;26.63;x;t;n;t;p;c;g;10.83;7.57;s;y;w;u;w;f;f;k;d;a;f
e;22.7;x;t;g;t;p;c;g;11.39;7.77;s;y;w;u;w;f;f;k;d;a;f
e;25.18;x;t;g;t;p;c;g;10.94;7.41;s;y;w;u;w;f;f;k;d;a;f
e;27.16;x;t;n;t;p;c;g;14.02;9.7;s;y;w;u;w;f;f;k;d;a;f
e;24.32;x;t;g;t;p;c;g;9.83;7.59;s;y;w;u;w;f;f;k;d;u;f
e;24.69;x;t;n;t;p;c;g;9.51;5.18;s;y;w;u;w;f;f;k;d;u;f
e;24.4;x;t;n;t;p;c;g;9.63;7.11;s;y;w;u;w;f;f;k;d;a;f
e;26.66;x;t;n;t;p;c;g;11.44;8.51;s;y;w;u;w;f;f;k;d;u;f
e;25.17;x;t;g;t;p;c;g;11.67;7.13;s;y;w;u;w;f;f;k;d;a;f
e;25.29;x;t;g;t;p;c;g;12.09;7.67;s;y;w;u;w;f;f;k;d;a;f
e;26.91;x;t;g;t;p;c;g;11.7;8.29;s;y;w;u;w;f;f;k;d;u;f
e;24.92;x;t;g;t;p;c;g;11.5;6.45;s;y;w;u;w;f;f;k;d;a;f
e;26.72;x;t;n;t;p;c;g;12.04;7.44;s;y;w;u;w;f;f;k;d;u;f
e;24.94;x;t;g;t;p;c;g;12.16;8.66;s;y;w;u;w;f;f;k;d;a;f
e;24.81;x;t;n;t;p;c;g;10.66;8.38;s;y;w;u;w;f;f;k;d;a;f
e;24.6;x;t;n;t;p;c;g;10.85;7.43;s;y;w;u;w;f;f;k;d;u;f
e;23.27;x;t;g;t;p;c;g;10.48;6.0;s;y;w;u;w;f;f;k;d;a;f
e;22.68;x;t;g;t;p;c;g;10.14;7.3;s;y;w;u;w;f;f;k;d;u;f
e;26.92;x;t;n;t;p;c;g;15.09;8.33;s;y;w;u;w;f;f;k;d;u;f
e;25.38;x;t;g;t;p;c;g;11.87;8.78;s;y;w;u;w;f;f;k;d;a;f
e;24.74;x;t;g;t;p;c;g;10.28;6.68;s;y;w;u;w;f;f;k;d;u;f
e;28.68;x;t;n;t;p;c;g;13.12;8.59;s;y;w;u;w;f;f;k;d;u;f
e;26.7;x;t;g;t;p;c;g;13.03;9.04;s;y;w;u;w;f;f;k;d;a;f
e;24.17;x;t;g;t;p;c;g;10.83;7.17;s;y;w;u;w;f;f;k;d;u;f
e;23.11;x;t;g;t;p;c;g;11.22;7.24;s;y;w;u;w;f;f;k;d;u;f
e;27.54;x;t;n;t;p;c;g;12.35;9.24;s;y;w;u;w;f;f;k;d;u;f
e;27.6;x;t;g;t;p;c;g;12.07;8.85;s;y;w;u;w;f;f;k;d;u;f
e;23.07;x;t;g;t;p;c;g;10.89;5.66;s;y;w;u;w;f;f;k;d;u;f
e;25.92;x;t;n;t;p;c;g;12.76;7.88;s;y;w;u;w;f;f;k;d;u;f
e;24.89;x;t;g;t;p;c;g;11.06;8.31;s;y;w;u;w;f;f;k;d;u;f
e;25.61;x;t;n;t;p;c;g;9.78;6.83;s;y;w;u;w;f;f;k;d;a;f
e;24.13;x;t;n;t;p;c;g;11.17;6.77;s;y;w;u;w;f;f;k;d;a;f
e;28.47;x;t;g;t;p;c;g;12.36;7.65;s;y;w;u;w;f;f;k;d;a;f
